Combo_ID,Blocks_Count,Feature_Count,Combo_Name,Bets_Count,Win_Pct,ROI
324,4,15,Elo戰力 + R10_四因子 + R10_節奏 + 傷病_NetRating,588,54.42,3.4
340,4,12,Elo戰力 + R20_節奏 + R40_攻防差值 + 傷病_PIE,667,54.42,3.4
565,5,21,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏,588,54.42,3.4
1658,7,24,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,634,54.42,3.39
881,5,18,R40_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,601,54.41,3.38
449,4,16,R5_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating,522,54.41,3.37
1086,6,26,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值,590,54.41,3.37
906,5,22,R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_PIE,557,54.4,3.36
961,5,14,R5_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,603,54.39,3.35
1091,6,25,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,649,54.39,3.34
96,3,13,Elo戰力 + R10_四因子 + 傷病_PIE,673,54.38,3.33
349,4,12,Elo戰力 + R5_節奏 + R40_攻防差值 + 傷病_PIE,673,54.38,3.33
965,5,14,R5_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,548,54.38,3.32
375,4,14,R40_攻防 + R5_攻防 + R5_節奏 + 傷病_NetRating,561,54.37,3.3
532,4,14,R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,561,54.37,3.3
710,5,21,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_PIE,675,54.37,3.3
1004,5,16,R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,504,54.37,3.29
1682,7,26,Elo戰力 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,642,54.36,3.29
491,4,13,R5_攻防 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,585,54.36,3.28
1190,6,21,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,539,54.36,3.28
643,5,16,Elo戰力 + R40_攻防 + R5_節奏 + R40_攻防差值 + 傷病_PIE,666,54.35,3.27
846,5,18,R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,563,54.35,3.27
922,5,18,R5_攻防 + R20_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,563,54.35,3.27
230,3,8,R5_節奏 + 傷病_NetRating + 傷病_PIE,598,54.35,3.26
312,4,15,Elo戰力 + R20_四因子 + R5_節奏 + 傷病_NetRating,622,54.34,3.25
400,4,16,R40_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE,622,54.34,3.25
585,5,17,Elo戰力 + R40_攻防 + R5_攻防 + R5_節奏 + 傷病_NetRating,622,54.34,3.25
770,5,14,Elo戰力 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,668,54.34,3.25
1133,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,668,54.34,3.25
111,3,9,Elo戰力 + 傷病_NetRating + 傷病_PIE,681,54.33,3.23
734,5,18,Elo戰力 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,659,54.32,3.22
200,3,12,R10_四因子 + R20_節奏 + 傷病_NetRating,532,54.32,3.21
725,5,18,Elo戰力 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,650,54.31,3.18
751,5,18,Elo戰力 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE,663,54.3,3.17
93,3,13,Elo戰力 + R10_四因子 + R5_節奏,582,54.3,3.16
564,5,21,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏,595,54.29,3.14
153,3,14,R5_攻防 + R20_四因子 + 傷病_NetRating,549,54.28,3.13
1600,7,24,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,643,54.28,3.13
1740,7,25,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,584,54.28,3.13
192,3,12,R20_四因子 + R5_節奏 + 傷病_NetRating,503,54.27,3.12
447,4,16,R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏,468,54.27,3.12
1204,6,22,Elo戰力 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,632,54.27,3.12
1735,7,25,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,597,54.27,3.12
600,5,19,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + 傷病_PIE,656,54.27,3.11
1811,7,25,R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,575,54.26,3.1
895,5,14,R40_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,599,54.26,3.09
1264,6,20,Elo戰力 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,634,54.26,3.09
1568,7,27,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,634,54.26,3.09
1718,7,24,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,564,54.26,3.09
1766,7,27,R40_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,634,54.26,3.09
232,4,19,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子,577,54.25,3.07
1223,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,636,54.25,3.07
1423,6,20,R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,518,54.25,3.07
872,5,18,R40_攻防 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,625,54.24,3.06
243,4,17,Elo戰力 + R40_攻防 + R20_四因子 + R5_節奏,614,54.23,3.05
768,5,14,Elo戰力 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,662,54.23,3.04
1664,7,19,Elo戰力 + R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,638,54.23,3.04
17,2,7,Elo戰力 + R10_節奏,544,54.23,3.03
150,3,14,R5_攻防 + R20_四因子 + R10_節奏,485,54.23,3.03
942,5,18,R5_攻防 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,557,54.22,3.02
1187,6,21,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,557,54.22,3.02
1351,6,24,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,557,54.22,3.02
1451,6,21,R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,616,54.22,3.02
874,5,18,R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,581,54.22,3.01
1153,6,25,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating,581,54.22,3.01
1254,6,20,Elo戰力 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,653,54.21,3.0
260,4,13,Elo戰力 + R40_攻防 + R10_節奏 + 傷病_NetRating,642,54.21,2.99
743,5,17,Elo戰力 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,642,54.21,2.99
748,5,17,Elo戰力 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,583,54.2,2.98
650,5,23,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating,572,54.2,2.97
671,5,19,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + 傷病_PIE,679,54.2,2.97
1584,7,23,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,679,54.2,2.97
1608,7,19,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,679,54.2,2.97
178,3,16,R20_四因子 + R10_四因子 + R5_節奏,465,54.19,2.97
1228,6,24,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,644,54.19,2.97
376,4,14,R40_攻防 + R5_攻防 + R5_節奏 + 傷病_PIE,585,54.19,2.96
924,5,18,R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,513,54.19,2.96
632,5,15,Elo戰力 + R40_攻防 + R20_節奏 + R5_節奏 + 傷病_PIE,657,54.19,2.95
759,5,13,Elo戰力 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,681,54.19,2.95
1558,7,27,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,574,54.18,2.94
971,5,20,R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,539,54.17,2.93
1087,6,25,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating,563,54.17,2.93
1147,6,17,Elo戰力 + R40_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,683,54.17,2.93
1355,6,24,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,611,54.17,2.93
1559,7,27,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,635,54.17,2.93
1115,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏,576,54.17,2.92
684,5,15,Elo戰力 + R5_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating,565,54.16,2.9
781,5,20,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + 傷病_NetRating,554,54.15,2.89
909,5,22,R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,554,54.15,2.89
1653,7,24,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,578,54.15,2.89
310,4,15,Elo戰力 + R20_四因子 + R10_節奏 + 傷病_PIE,663,54.15,2.88
1736,7,24,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,591,54.15,2.88
105,3,9,Elo戰力 + R10_節奏 + 傷病_PIE,665,54.14,2.86
614,5,19,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + 傷病_NetRating,580,54.14,2.86
985,5,21,R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,580,54.14,2.86
503,4,18,R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,508,54.13,2.85
1290,6,26,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating + 傷病_PIE,617,54.13,2.85
300,4,19,Elo戰力 + R20_四因子 + R10_四因子 + 傷病_NetRating,582,54.12,2.84
499,4,18,R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating,534,54.12,2.83
1656,7,24,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,619,54.12,2.83
1432,6,21,R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,510,54.12,2.82
1182,6,22,Elo戰力 + R5_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,632,54.11,2.82
601,5,19,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R5_節奏,584,54.11,2.81
1378,6,20,R40_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,608,54.11,2.81
1496,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating,584,54.11,2.81
264,4,13,Elo戰力 + R40_攻防 + R5_節奏 + 傷病_PIE,682,54.11,2.8
356,4,19,R40_攻防 + R5_攻防 + R20_四因子 + R40_攻防差值,560,54.11,2.8
502,4,18,R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating,536,54.1,2.8
1038,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + 傷病_PIE,658,54.1,2.8
644,5,15,Elo戰力 + R40_攻防 + R5_節奏 + 傷病_NetRating + 傷病_PIE,671,54.1,2.79
385,4,20,R40_攻防 + R20_四因子 + R10_四因子 + 傷病_PIE,599,54.09,2.77
764,5,14,Elo戰力 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,697,54.09,2.77
450,4,16,R5_攻防 + R20_四因子 + R10_節奏 + 傷病_PIE,551,54.08,2.76
1357,6,24,R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,588,54.08,2.76
1329,6,22,R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,601,54.08,2.75
1555,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,664,54.07,2.73
1675,7,26,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,651,54.07,2.73
1262,6,20,Elo戰力 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,640,54.06,2.72
785,5,20,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating,579,54.06,2.71
1219,6,18,Elo戰力 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,653,54.06,2.71
1112,6,22,Elo戰力 + R40_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,666,54.05,2.7
1599,7,23,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,642,54.05,2.69
1721,7,24,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,605,54.05,2.69
865,5,18,R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,557,54.04,2.68
1436,6,21,R5_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,544,54.04,2.68
249,4,17,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏,570,54.04,2.67
1463,6,22,R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,607,54.04,2.67
1634,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,644,54.04,2.67
147,3,10,R40_攻防 + 傷病_NetRating + 傷病_PIE,620,54.03,2.66
791,5,21,R40_攻防 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_PIE,583,54.03,2.66
1232,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,657,54.03,2.66
1552,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,670,54.03,2.66
1397,6,17,R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,559,54.03,2.65
1546,7,21,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,646,54.02,2.65
1649,7,23,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,622,54.02,2.64
101,3,9,Elo戰力 + R20_節奏 + 傷病_PIE,685,54.01,2.63
98,3,9,Elo戰力 + R20_節奏 + R5_節奏,561,54.01,2.62
1068,6,20,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R40_攻防差值 + 傷病_PIE,648,54.01,2.62
1323,6,22,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,561,54.01,2.62
1497,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,661,54.01,2.62
1108,6,22,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,624,54.01,2.61
605,5,20,Elo戰力 + R40_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值,587,54.0,2.61
126,3,14,R40_攻防 + R20_四因子 + 傷病_PIE,600,54.0,2.6
1090,6,25,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating,600,54.0,2.6
1222,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,600,54.0,2.6
1368,6,20,R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,550,54.0,2.6
1761,7,27,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,600,54.0,2.6
745,5,18,Elo戰力 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,663,54.0,2.59
611,5,19,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏,589,53.99,2.58
519,4,14,R20_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,502,53.98,2.57
629,5,15,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + 傷病_PIE,678,53.98,2.57
132,3,14,R40_攻防 + R10_四因子 + 傷病_PIE,591,53.98,2.55
693,5,15,Elo戰力 + R5_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating,591,53.98,2.55
1722,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,554,53.97,2.55
1775,7,22,R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,580,53.97,2.53
735,5,17,Elo戰力 + R20_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,669,53.96,2.53
154,3,14,R5_攻防 + R20_四因子 + 傷病_PIE,543,53.96,2.52
842,5,22,R40_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating + 傷病_PIE,632,53.96,2.52
715,5,22,Elo戰力 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_PIE,658,53.95,2.51
825,5,17,R40_攻防 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_PIE,595,53.95,2.5
1069,6,19,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + 傷病_NetRating + 傷病_PIE,671,53.95,2.5
908,5,22,R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating,545,53.94,2.5
252,4,17,Elo戰力 + R40_攻防 + R10_四因子 + 傷病_PIE,634,53.94,2.49
1507,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,634,53.94,2.49
1093,6,26,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_PIE,660,53.94,2.48
1220,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏,584,53.94,2.48
1234,6,24,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE,636,53.93,2.47
435,4,13,R40_攻防 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,638,53.92,2.45
1487,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏,599,53.92,2.45
559,4,10,R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,575,53.91,2.43
205,3,12,R10_四因子 + R10_節奏 + 傷病_PIE,499,53.91,2.42
144,3,10,R40_攻防 + R5_節奏 + 傷病_PIE,577,53.9,2.41
788,5,20,R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_NetRating,564,53.9,2.41
803,5,20,R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating,590,53.9,2.41
1092,6,26,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating,590,53.9,2.41
1287,6,26,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,579,53.89,2.38
415,4,16,R40_攻防 + R10_四因子 + 傷病_NetRating + 傷病_PIE,618,53.88,2.38
102,3,9,Elo戰力 + R10_節奏 + R5_節奏,555,53.87,2.36
1030,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏,581,53.87,2.36
1316,6,22,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,568,53.87,2.36
1551,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,607,53.87,2.36
1202,6,22,Elo戰力 + R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,646,53.87,2.35
1516,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,633,53.87,2.35
146,3,11,R40_攻防 + R40_攻防差值 + 傷病_PIE,570,53.86,2.33
441,4,20,R5_攻防 + R20_四因子 + R10_四因子 + 傷病_PIE,583,53.86,2.33
1541,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值,570,53.86,2.33
1688,7,22,Elo戰力 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,661,53.86,2.33
639,5,16,Elo戰力 + R40_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,624,53.85,2.31
1055,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating,585,53.85,2.31
1142,6,18,Elo戰力 + R40_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,650,53.85,2.31
1243,6,20,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,585,53.85,2.31
180,3,16,R20_四因子 + R10_四因子 + 傷病_NetRating,548,53.83,2.28
621,5,19,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating,600,53.83,2.28
915,5,18,R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,509,53.83,2.28
1025,6,27,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏,574,53.83,2.28
1042,6,24,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating,600,53.83,2.28
1405,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,548,53.83,2.28
104,3,9,Elo戰力 + R10_節奏 + 傷病_NetRating,576,53.82,2.26
1330,6,23,R40_攻防 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,602,53.82,2.26
1431,6,21,R5_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,576,53.82,2.26
294,4,14,Elo戰力 + R5_攻防 + R40_攻防差值 + 傷病_PIE,669,53.81,2.24
635,5,15,Elo戰力 + R40_攻防 + R20_節奏 + 傷病_NetRating + 傷病_PIE,682,53.81,2.24
1319,6,23,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,591,53.81,2.23
798,5,20,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏,539,53.8,2.23
1076,6,20,Elo戰力 + R40_攻防 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,619,53.8,2.21
1168,6,21,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,606,53.8,2.21
1561,7,27,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,606,53.8,2.21
659,5,19,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating,593,53.79,2.21
520,4,15,R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,541,53.79,2.2
884,5,14,R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,554,53.79,2.2
1137,6,17,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,673,53.79,2.2
512,4,14,R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,515,53.79,2.19
974,5,20,R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,515,53.79,2.19
1229,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,634,53.79,2.19
1596,7,23,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,634,53.79,2.19
533,4,14,R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,502,53.78,2.19
588,5,18,Elo戰力 + R40_攻防 + R5_攻防 + R40_攻防差值 + 傷病_PIE,675,53.78,2.18
875,5,18,R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,556,53.78,2.18
1414,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,556,53.78,2.18
1489,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating,569,53.78,2.18
189,3,12,R20_四因子 + R10_節奏 + 傷病_NetRating,543,53.78,2.17
1693,7,22,Elo戰力 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,649,53.78,2.17
263,4,13,Elo戰力 + R40_攻防 + R5_節奏 + 傷病_NetRating,623,53.77,2.17
1595,7,24,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,636,53.77,2.17
1749,7,21,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,623,53.77,2.17
1577,7,23,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,610,53.77,2.16
1122,6,22,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating,573,53.75,2.13
1369,6,21,R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,573,53.75,2.13
