Combo_ID,Blocks_Count,Feature_Count,Combo_Name,Bets_Count,Win_Pct,ROI
2871,8,31,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,612,53.59,1.83
631,5,18,R5_攻防 + R10_四因子 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,599,53.59,1.82
2494,7,21,R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,571,53.59,1.82
1147,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_Fantasy,586,53.58,1.81
1864,7,28,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_Fantasy,586,53.58,1.81
2278,7,24,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,614,53.58,1.81
2564,8,28,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,586,53.58,1.81
522,5,15,R40_攻防 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,629,53.58,1.8
959,6,22,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,629,53.58,1.8
1710,6,15,R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,573,53.58,1.8
1805,7,26,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,601,53.58,1.8
1813,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,657,53.58,1.8
1945,7,24,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,657,53.58,1.8
2137,7,22,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,601,53.58,1.8
2528,8,32,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,573,53.58,1.8
2860,8,31,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,573,53.58,1.8
481,5,19,R40_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,616,53.57,1.79
946,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_Fantasy,616,53.57,1.79
2646,8,30,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,644,53.57,1.79
3222,9,27,R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,588,53.57,1.79
116,5,15,Elo戰力 + R40_攻防 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,659,53.57,1.78
196,5,16,Elo戰力 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_PIE,659,53.57,1.78
66,5,19,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R5_節奏,575,53.57,1.77
282,5,18,Elo戰力 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_Fantasy,575,53.57,1.77
377,5,20,R40_攻防 + R5_攻防 + R10_四因子 + 傷病_NetRating + 傷病_PIE,603,53.57,1.77
1142,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_Fantasy,603,53.57,1.77
2274,7,24,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,575,53.57,1.77
2798,8,22,Elo戰力 + R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,631,53.57,1.77
3091,9,31,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,603,53.57,1.77
987,6,17,Elo戰力 + R40_攻防 + R20_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,674,53.56,1.77
57,5,19,Elo戰力 + R40_攻防 + R20_四因子 + R5_節奏 + 傷病_PIE,618,53.56,1.76
1571,6,20,R5_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,590,53.56,1.76
2283,7,25,R40_攻防 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,646,53.56,1.76
324,5,14,Elo戰力 + R10_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,661,53.56,1.75
138,5,19,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + 傷病_Fantasy,577,53.55,1.75
1684,6,19,R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,549,53.55,1.75
2173,7,18,Elo戰力 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,633,53.55,1.75
2295,7,21,R40_攻防 + R5_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,577,53.55,1.75
2741,8,30,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_Fantasy,549,53.55,1.75
432,5,23,R40_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_Fantasy,592,53.55,1.74
2908,8,26,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,620,53.55,1.74
717,5,16,R20_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,579,53.54,1.73
1658,6,22,R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,579,53.54,1.73
2465,7,23,R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,635,53.54,1.73
680,5,20,R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_Fantasy,551,53.54,1.72
1414,6,25,R40_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,622,53.54,1.72
1918,7,24,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,650,53.54,1.72
2681,8,26,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,594,53.54,1.72
62,5,19,Elo戰力 + R40_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE,637,53.53,1.71
193,5,15,Elo戰力 + R5_攻防 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,609,53.53,1.71
797,6,27,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating,609,53.53,1.71
1241,6,16,Elo戰力 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,609,53.53,1.71
1505,6,17,R40_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,637,53.53,1.71
1597,6,21,R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,538,53.53,1.71
2251,7,24,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,566,53.53,1.71
3007,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_Fantasy,566,53.53,1.71
938,6,22,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值,581,53.53,1.7
1482,6,21,R40_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,553,53.53,1.7
2333,7,27,R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,624,53.53,1.7
3006,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,581,53.53,1.7
3174,9,32,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,581,53.53,1.7
219,5,21,Elo戰力 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_Fantasy,596,53.52,1.69
1465,6,20,R40_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,568,53.52,1.69
2306,7,26,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,568,53.52,1.69
2429,7,22,R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,568,53.52,1.69
2556,8,28,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_Fantasy,568,53.52,1.69
929,6,22,Elo戰力 + R40_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,654,53.52,1.68
1560,6,21,R5_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,583,53.52,1.68
947,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + 傷病_PIE + 傷病_Fantasy,669,53.51,1.67
1539,6,25,R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,570,53.51,1.67
1776,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,641,53.51,1.67
2920,8,23,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,641,53.51,1.67
639,5,14,R5_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,585,53.5,1.66
1732,7,30,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating,585,53.5,1.66
1884,7,24,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_Fantasy,585,53.5,1.66
3270,10,34,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,585,53.5,1.66
1170,6,20,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_Fantasy,600,53.5,1.65
3046,9,30,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,600,53.5,1.65
100,5,15,Elo戰力 + R40_攻防 + R20_節奏 + 傷病_PIE + 傷病_Fantasy,658,53.5,1.64
1165,6,19,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,615,53.5,1.64
1734,7,30,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_Fantasy,587,53.49,1.64
13,5,21,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + 傷病_NetRating,602,53.49,1.63
49,5,19,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + 傷病_Fantasy,602,53.49,1.63
372,5,20,R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_PIE,574,53.48,1.62
297,5,13,Elo戰力 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,589,53.48,1.61
1184,6,20,Elo戰力 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,589,53.48,1.61
2028,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,604,53.48,1.61
2289,7,20,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,604,53.48,1.61
3080,9,30,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,647,53.48,1.61
310,5,13,Elo戰力 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,619,53.47,1.6
2059,7,24,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,576,53.47,1.6
2260,7,25,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,591,53.47,1.59
3172,9,32,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,591,53.47,1.59
1746,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_Fantasy,606,53.47,1.58
2924,8,29,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,606,53.47,1.58
294,5,18,Elo戰力 + R10_四因子 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,664,53.46,1.58
1956,7,20,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,679,53.46,1.58
2969,8,29,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,563,53.46,1.58
164,5,20,Elo戰力 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating,593,53.46,1.57
180,5,16,Elo戰力 + R5_攻防 + R20_節奏 + R40_攻防差值 + 傷病_PIE,651,53.46,1.57
379,5,20,R40_攻防 + R5_攻防 + R10_四因子 + 傷病_PIE + 傷病_Fantasy,593,53.46,1.57
1405,6,24,R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_PIE + 傷病_Fantasy,593,53.46,1.57
2589,8,28,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,578,53.46,1.57
2838,8,20,Elo戰力 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,651,53.46,1.57
1540,6,25,R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,608,53.45,1.56
404,5,16,R40_攻防 + R5_攻防 + R10_節奏 + 傷病_PIE + 傷病_Fantasy,595,53.45,1.55
781,5,12,R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,580,53.45,1.55
1154,6,24,Elo戰力 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,595,53.45,1.55
1239,6,15,Elo戰力 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,653,53.45,1.55
1498,6,17,R40_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,595,53.45,1.55
1524,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,537,53.45,1.55
1798,7,26,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,580,53.45,1.55
1858,7,28,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值,580,53.45,1.55
2141,7,22,Elo戰力 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,595,53.45,1.55
2178,7,18,Elo戰力 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,638,53.45,1.55
3005,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,580,53.45,1.55
3022,9,34,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,638,53.45,1.55
448,5,18,R40_攻防 + R20_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,625,53.44,1.54
2375,7,23,R40_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,610,53.44,1.54
2781,8,26,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,625,53.44,1.54
2918,8,23,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,625,53.44,1.54
3157,9,28,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,610,53.44,1.54
662,5,15,R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,582,53.44,1.53
1294,6,22,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_Fantasy,567,53.44,1.53
2779,8,25,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,582,53.44,1.53
46,5,20,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值,597,53.43,1.52
239,5,17,Elo戰力 + R20_四因子 + R20_節奏 + 傷病_NetRating + 傷病_Fantasy,612,53.43,1.52
1550,6,20,R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,554,53.43,1.52
1764,7,26,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,612,53.43,1.52
2505,7,21,R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,597,53.43,1.52
22,5,17,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏,584,53.42,1.51
145,5,20,Elo戰力 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_Fantasy,584,53.42,1.51
935,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,584,53.42,1.51
1687,6,19,R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,599,53.42,1.5
1870,7,28,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_Fantasy,599,53.42,1.5
3103,9,32,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,614,53.42,1.5
3291,11,38,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,599,53.42,1.5
2881,8,27,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,571,53.42,1.49
845,6,19,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + 傷病_PIE,659,53.41,1.49
90,5,15,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + 傷病_Fantasy,601,53.41,1.48
851,6,20,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R40_攻防差值 + 傷病_NetRating,616,53.41,1.48
865,6,19,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,601,53.41,1.48
1049,6,22,Elo戰力 + R5_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,586,53.41,1.48
3035,9,34,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,616,53.41,1.48
144,5,20,Elo戰力 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_PIE,631,53.41,1.47
162,5,19,Elo戰力 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_PIE,631,53.41,1.47
1397,6,24,R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,558,53.41,1.47
2653,8,30,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,646,53.41,1.47
3021,9,34,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,573,53.4,1.47
3060,9,30,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,573,53.4,1.47
41,5,23,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating,588,53.4,1.46
468,5,19,R40_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,618,53.4,1.46
2267,7,25,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,603,53.4,1.46
236,5,18,Elo戰力 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,648,53.4,1.45
1803,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,648,53.4,1.45
1529,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,545,53.39,1.45
215,5,21,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_Fantasy,590,53.39,1.44
491,5,19,R40_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE,590,53.39,1.44
801,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏,590,53.39,1.44
1714,6,15,R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,620,53.39,1.44
1721,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_PIE,605,53.39,1.44
2234,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,575,53.39,1.44
2408,7,26,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,590,53.39,1.44
2441,7,23,R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,605,53.39,1.44
2656,8,30,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,620,53.39,1.44
3168,9,26,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,620,53.39,1.44
3186,9,33,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,605,53.39,1.44
3204,9,25,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,605,53.39,1.44
2701,8,26,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,650,53.38,1.43
34,5,17,Elo戰力 + R40_攻防 + R5_攻防 + 傷病_NetRating + 傷病_PIE,695,53.38,1.42
247,5,18,Elo戰力 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_Fantasy,607,53.38,1.42
439,5,18,R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,562,53.38,1.42
1478,6,21,R40_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,577,53.38,1.42
2103,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,562,53.38,1.42
2516,8,31,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,577,53.38,1.42
1829,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,637,53.38,1.41
728,5,17,R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,579,53.37,1.4
2621,8,24,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,609,53.37,1.4
411,5,17,R40_攻防 + R5_攻防 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,639,53.36,1.39
2159,7,22,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,639,53.36,1.39
1777,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_Fantasy,596,53.36,1.38
2134,7,21,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,596,53.36,1.38
2610,8,28,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,581,53.36,1.38
2954,8,24,R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,566,53.36,1.38
97,5,16,Elo戰力 + R40_攻防 + R20_節奏 + R40_攻防差值 + 傷病_Fantasy,611,53.36,1.37
1626,6,17,R5_攻防 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,611,53.36,1.37
2029,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,641,53.35,1.37
2218,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,568,53.35,1.36
